region_name,region_code,video_id,title,view_count,like_count,channel_name,date_uploaded,owner,duration
India,IN,tr5RuDr5Vvo,Babbu Maan - GYPSY | Latest Punjabi Song 2023,272231,35403,Babbu Maan,2023-10-31T11:35:48Z,UCpXLDGcGtqkC7MIF5sKYU0w,PT4M11S
India,IN,uctikerZxuc,NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 3916 | 31 Oct 2023 | Teaser,2017437,32957,Sony SAB,2023-10-31T15:30:13Z,UC6-F5tO8uklgE9Zy8IvbdFw,PT10M43S
India,IN,RwjyBQykD-Y,FREE FIRE INDIA IN NOVEMBER 😱 (REALITY) Garena Free Fire,282873,43052,BIN ZAID GAMING,2023-10-31T10:43:21Z,UCCtLowYK6eXXn38yMpIEiyA,PT9M57S
India,IN,ZivaNOBf0Io,Tyson Fury vs. Francis Ngannou | Fight Highlights,10461841,131544,DAZN Boxing,2023-10-29T00:47:14Z,UCurvRE5fGcdUgCYWgh-BDsg,PT11M3S
India,IN,Dkj5TkUn8to,"Sab Moh Maaya Hai (Trailer) | Annu K, Sharman J | Abhinav P | Anurag K | Zee Anmol Cinema 18th Nov",1253651,36071,Hitz Music,2023-10-30T15:45:49Z,UCSRpjCcSJlh714MfGptdfog,PT2M48S
India,IN,jR_o5G-b_Z0,Diet Paavangal | Parithabangal,1856336,105408,Parithabangal,2023-10-30T11:30:14Z,UCueYcgdqos0_PzNOq81zAFg,PT12M36S
India,IN,FwUl7rNxlAs,దసరా🍾🔥 //village comedy 😂//Laxmi -srikanth videos//5star channel ♥️#comedy #festival #funny,297866,10328,5 STAR,2023-10-29T03:34:00Z,UChpUSSTjbH8Ou8wz7wpkCTg,PT16M39S
India,IN,PYMFw48-n0Q,Our Home Tour ( most asked video 🥰 ) | sheethal elzha official | sheethal elzha | sheethal vinu,269724,4960,Sheethal Elzha Official,2023-10-30T15:45:27Z,UCzx_XBzfNHJ04RT9zrx9nag,PT20M31S
India,IN,i2mHw6JyGzc,"ഡിപ്രഷൻ ഉണ്ടായിരുന്നു, വേറെ ഒന്നും അറിയില്ല... രഞ്ജുഷയുടെ ഓൺ സ്ക്രീൻ ഭർത്താവ് പറയുന്നു",228327,396,Filmibeat Malayalam ,2023-10-30T12:17:47Z,UCO3BdobW8JkorlgtKTp8NkA,PT3M26S
India,IN,6VwXZDCjMAs,Kayal - Promo | 01 November 2023 | Sun TV Serial | Tamil Serial,506160,6391,Sun TV,2023-10-31T16:41:32Z,UCBnxEdpoZwstJqC1yZpOjRA,PT32S
